inputs_as_bytes,gswitch_recv_rate,distribution_trace_base_dir,tor_inbuffer_size,iteration_time,tor_send_rate,latency,gswitch_inbuffer_size,num_gswitches,use_multicast,json,in_network_computation,fwd_pass_time,worker_send_rate,worker_inbuffer_size,step_num,num_ps,striping,worker_recv_rate,num_workers,worker_receive_time,fw_pass_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,fat_tree,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,25.0,distribution_csv/resnet-200/,-1,0.8956608412624597,10.0,0.001,-1,4,1,json/resnet-200_param_ps_assignment.json,1,0.357,5.0,-1,40,4,0,5.0,8,"[0.4266494110637198, 0.4266759582215079, 0.42668284638786974, 0.42672727806772187, 0.4267333700825752, 0.42678360761980555, 0.42678970991624365, 0.42697542011296397]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,1.676510811630703,10.0,0.001,-1,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,5.0,-1,40,8,0,5.0,8,"[0.430890069120994, 0.5141621604388386, 0.6335021978716504, 0.6497507765910971, 0.7688287697044288, 0.8221301022047154, 0.9586869243644713, 1.0946305215337842]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,1.5112956985335748,10.0,0.001,-1,4,0,json/resnet-200_param_ps_assignment.json,1,0.357,5.0,-1,40,8,0,5.0,8,"[0.5047758446253797, 0.5138425419222858, 0.6462512123402399, 0.7401288455948144, 0.7765763587819768, 0.8224867635112053, 0.9583752416695138, 1.0943639527822002]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,1.621153171295895,10.0,0.001,-1,4,1,json/resnet-200_param_ps_assignment.json,0,0.357,5.0,-1,40,8,0,5.0,8,"[0.4159928156725135, 0.41610655136257707, 0.4161507808195872, 0.4162684228435421, 0.41630884369943577, 0.41644229073740296, 0.41645556690259966, 0.4166479270287143]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,0.8858203277782927,10.0,0.001,-1,4,1,json/resnet-200_param_ps_assignment.json,1,0.357,5.0,-1,40,8,0,5.0,8,"[0.41608579391609674, 0.41617293178792725, 0.4162325212002061, 0.4162939162238929, 0.41635929685448203, 0.41637080991649766, 0.4163829168634034, 0.4166228575865688]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,5.935947918796415,10.0,0.001,-1,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,5.0,-1,40,1,0,5.0,12,"[0.4744593640729542, 0.9319695705644251, 1.3887126968447179, 1.8458891043273826, 2.30335966559013, 2.760649041824908, 3.217654217136943, 3.6751734616316516, 4.132220258566011, 4.589348988187303, 5.046914805605609, 5.503937747553494]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,5.9352189262675354,10.0,0.001,-1,4,0,json/resnet-200_param_ps_assignment.json,1,0.357,5.0,-1,40,1,0,5.0,12,"[0.4749870428125748, 0.9316994971982802, 1.3890855836115317, 1.846177378823734, 2.3034879524969325, 2.760264847646959, 3.2178403638384814, 3.6748905991136476, 4.1321816865265335, 4.589610089043588, 5.046697178659413, 5.503619391151298]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,5.403362144597896,10.0,0.001,-1,4,1,json/resnet-200_param_ps_assignment.json,0,0.357,5.0,-1,40,1,0,5.0,12,"[0.47448131706012, 0.4745900141146575, 0.47460188072305487, 0.47460373100401854, 0.4746819162119808, 0.4747343388026018, 0.4747525261899604, 0.47476801635037125, 0.47481912643685475, 0.4748231142255372, 0.47486257273051447, 0.47486417610074705]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,1.0937757084762625,10.0,0.001,-1,4,1,json/resnet-200_param_ps_assignment.json,1,0.357,5.0,-1,40,1,0,5.0,12,"[0.4742085131624063, 0.4742507401165, 0.4743130016188412, 0.47431679845798413, 0.4743328566870769, 0.47433398820158756, 0.4743459116579202, 0.474424404722495, 0.47446613248085723, 0.47447003525205766, 0.4745221620779232, 0.47455291045043513]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,3.5697832960462867,10.0,0.001,-1,4,0,json/resnet-200_param_ps_assignment.json,0,0.357,5.0,-1,40,2,0,5.0,12,"[1.0564308504425004, 1.0595848796509981, 1.2677950962221578, 1.6611575204551634, 1.6856428212933317, 1.8668050257652062, 1.8946708160383132, 2.072239157802124, 2.309457403103682, 2.3120472626115975, 2.482946125803457, 2.521022431359889]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,3.140431219306942,10.0,0.001,-1,4,0,json/resnet-200_param_ps_assignment.json,1,0.357,5.0,-1,40,2,0,5.0,12,"[0.8395439759361212, 0.8508614887058664, 1.2531538174301222, 1.2681020203663396, 1.6826724085428106, 1.6856519565936057, 1.8944476307901439, 2.072278354119376, 2.3090945549930466, 2.312195000273762, 2.483501884816205, 2.5210419165734765]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,2.9250204439387915,10.0,0.001,-1,4,1,json/resnet-200_param_ps_assignment.json,0,0.357,5.0,-1,40,2,0,5.0,12,"[0.4291561941876773, 0.42921209449027137, 0.4292374581626453, 0.4292511100985262, 0.42944352147903986, 0.4294740560153562, 0.4295422180396752, 0.429630610424685, 0.42969423085493874, 0.42972350727368297, 0.42975796609513484, 0.4298735591821688]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
0,25.0,distribution_csv/resnet-200/,-1,1.0495447102800948,10.0,0.001,-1,4,1,json/resnet-200_param_ps_assignment.json,1,0.357,5.0,-1,40,2,0,5.0,12,"[0.42976456468410357, 0.4299468274801651, 0.4299501992892731, 0.42996512565278444, 0.42998864924382213, 0.4300772146262451, 0.43008520874517386, 0.43009161971213916, 0.43011226426356164, 0.43022453106006525, 0.4303288833632309, 0.4304945757154423]",0.357,120000000.0,0.0002,5.0,1,,1,1,25.0,10.0,-1,0.0,csv/resnet-200/,3000.0,5.0,standard,resnet-200,0
