inputs_as_bytes,gswitch_recv_rate,tor_inbuffer_size,tor_send_rate,latency,gswitch_inbuffer_size,num_gswitches,use_multicast,in_network_computation,json,worker_send_rate,worker_inbuffer_size,step_num,num_ps,worker_recv_rate,num_workers,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,1,10.0,2,0.9923529536002742,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,1,10.0,2,0.7852244512000698,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,2,10.0,2,0.787228177600071,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,2,10.0,2,0.7852215840000677,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,4,10.0,2,0.7852117856000692,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,4,10.0,2,0.7852138520000674,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,8,10.0,2,0.785212476800062,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,8,10.0,2,0.7852149856000611,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,1,10.0,4,1.656259859195469,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,1,10.0,4,1.0357060544005492,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,2,10.0,4,0.8312339744006664,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,2,10.0,4,0.6214511824004445,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,4,10.0,4,0.5936599832000703,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,4,10.0,4,0.5912170080000704,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,8,10.0,4,0.5912562272000602,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,8,10.0,4,0.5912118112000601,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,1,10.0,8,3.300550713581704,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,1,10.0,8,1.8506557503938252,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,2,10.0,8,1.6499923007954813,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/resnet-200_param_ps_assignment.json,10.0,-1,11,2,10.0,8,1.0289215248006014,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/resnet-200/,3000.0,10.0,none,resnet-200,1
