inputs_as_bytes,gswitch_recv_rate,tor_inbuffer_size,tor_send_rate,latency,gswitch_inbuffer_size,num_gswitches,use_multicast,in_network_computation,json,worker_send_rate,worker_inbuffer_size,step_num,num_ps,worker_recv_rate,num_workers,iteration_time,MTU,latency_std,ps_send_rate,on_same_rack,topology,verbosity,gswitch_send_rate,tor_recv_rate,ps_inbuffer_size,gradient_size,trace_base_dir,timeout,ps_recv_rate,latency_distribution,model_name,optimal_param_distribution
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,2,10.0,4,0.9720104960000346,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,2,10.0,4,0.8850364031999924,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,4,10.0,4,0.8859720999999924,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,4,10.0,4,0.8850265151999924,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,4,0.8850274623999905,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,4,0.8850261695999909,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,1,10.0,8,1.8899060096005291,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,1,10.0,8,1.2810405503999933,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,2,10.0,8,1.5419756160001954,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,2,10.0,8,1.281034969599993,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,4,10.0,8,1.3682297152000356,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,4,10.0,8,1.2810356863999917,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,8,1.281992751999991,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,8,1.2810261439999908,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,1,10.0,12,2.3618863967920314,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,1,10.0,12,1.4088087199972747,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,2,10.0,12,1.761942220800373,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,2,10.0,12,1.327036454399993,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,4,10.0,12,1.5012261504001165,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,4,10.0,12,1.327026502399992,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,12,1.3709576415999913,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,10.0,-1,10,8,10.0,12,1.327026143999991,120000.0,1.0,10.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,10.0,none,inception-v3,1
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,1,5.0,2,1.0770014080000683,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,1,5.0,2,0.9030411007999866,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,0,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,2,5.0,2,1.076495078400071,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
0,25.0,-1,25.0,1e-05,-1,4,1,0,json/inception-v3_param_ps_assignment.json,5.0,-1,10,2,5.0,2,0.9030175103999862,120000.0,1.0,5.0,1,,1,25.0,25.0,-1,0.0,csv/inception-v3/,3000.0,5.0,none,inception-v3,0
